name,name_kana,prefecture,attr
下丸子,しもまるこ,13,heat
武蔵新田,むさしにった,13,heat
矢口渡,やぐちのわたし,13,heat
西太子堂,にしたいしどう,13,eco
若林(東京),わかやばし,13,eco
松陰神社前,しょういんじんじゃまえ,13,eco
世田谷,せたがや,13,eco
上町,かみまち,13,eco
宮の坂,みやのさか,13,heat
松原(東京),まつばら,13,heat
泉岳寺,せんがくじ,13,eco
北品川,きたしながわ,13,eco
新馬場,しんばんば,13,eco
青物横丁,あおものよこちょう,13,eco
鮫洲,さめず,13,eco
立会川,たちあいがわ,13,eco
大森海岸,おおもりかいがん,13,heat
平和島,へいわじま,13,heat
大森町,おおもりまち,13,heat
梅屋敷(東京),うめやしき,13,heat
京急蒲田,けいきゅうかまた,13,cool
雑色,ぞうしき,13,cool
六郷土手,ろくごうどて,13,cool
京急川崎,けいきゅうかわさき,14,cool
鶴見市場,つるみいちば,14,cool
花月総持寺,かげつそうじじ,14,cool
生麦,なまむぎ,14,cool
子安,こやす,14,cool
神奈川新町,かながわしんまち,14,cool
神奈川,かながわ,14,cool
戸部,とべ,14,cool
日ノ出町,ひのでちょう,14,cool
黄金町,こがねちょう,14,cool
南太田,みなみおおた,14,cool
井土ヶ谷,いどがや,14,cool
弘明寺(京浜急行電鉄),ぐみょうじ,14,cool
上大岡,かみおおおか,14,heat
屏風浦,びょうぶがうら,14,heat
杉田(神奈川),すぎた,14,heat
京急富岡,けいきゅうとみおか,14,heat
能見台,のうけんだい,14,heat
金沢文庫,かなざわぶんこ,14,heat
金沢八景,かなざわはっけい,14,heat
追浜,おっぱま,14,heat
京急田浦,けいきゅうたうら,14,heat
安針塚,あんじんづか,14,eco
逸見,へみ,14,eco
汐入,しおいり,14,eco
横須賀中央,よこすかちゅうおう,14,eco
県立大学,けんりつだいがく,14,eco
堀ノ内,ほりのうち,14,eco
京急大津,けいきゅうおおつ,14,eco
馬堀海岸,まぼりかいがん,14,eco
浦賀,うらが,14,eco
糀谷,こうじや,13,eco
大鳥居,おおとりい,13,eco
穴守稲荷,あなもりいなり,13,heat
天空橋,てんくうばし,13,heat
羽田空港第１・第２ターミナル,はねだくうこうだいいち・だいにたーみなる,13,cool
羽田空港第３ターミナル(東京モノレール),はねだくうこうだいさんたーみなる,13,cool
羽田空港第３ターミナル(京浜急行電鉄),はねだくうこうだいさんたーみなる,13,cool
羽田空港第１ターミナル,はねだくうこうだいいちたーみなる,13,cool
羽田空港第２ターミナル,はねだくうこうだいにたーみなる,13,cool
田原町(東京),たわらまち,13,eco
稲荷町(東京),いなりちょう,13,eco
末広町(東京),すえひろちょう,13,heat
京橋(東京),きょうばし,13,cool
宝町(東京),たからちょう,13,cool
銀座,ぎんざ,13,cool
虎ノ門,とらのもん,13,cool
溜池山王,ためいけさんのう,13,cool
青山一丁目,あおやまいっちょうめ,13,cool
外苑前,がいえんまえ,13,cool
表参道,おもてさんどう,13,cool
新大塚,しんおおつか,13,eco
茗荷谷,みょうがだに,13,eco
後楽園,こうらくえん,13,eco
本郷三丁目,ほんごうさんちょうめ,13,eco
霞ケ関,かすみがせき,13,heat
国会議事堂前,こっかいぎじどうまえ,13,cool
四谷三丁目,よつやさんちょうめ,13,cool
新宿御苑前,しんじゅくぎょえんまえ,13,cool
西新宿,にししんじゅく,13,heat
中野坂上,なかのさかうえ,13,heat
新中野,しんなかの,13,heat
東高円寺,ひがしこうえんじ,13,heat
新高円寺,しんこうえんじ,13,heat
南阿佐ケ谷,みなみあさがや,13,heat
中野新橋,なかのしんばし,13,heat
中野富士見町,なかのふじみちょう,13,heat
方南町,ほうなんちょう,13,heat
三ノ輪,みのわ,13,eco
入谷(東京),いりや,13,eco
小伝馬町,こでんまちょう,13,eco
人形町,にんぎょうちょう,13,eco
築地,つきじ,13,heat
東銀座,ひがしぎんざ,13,heat
日比谷,ひびや,13,heat
神谷町,かみやちょう,13,cool
六本木,ろっぽんぎ,13,cool
広尾,ひろお,13,cool
北綾瀬,きたあやせ,13,eco
千駄木,せんだぎ,13,eco
根津,ねづ,13,eco
湯島,ゆしま,13,eco
二重橋前,にじゅうばしまえ,13,heat
赤坂(東京),あかさか,13,heat
乃木坂,のぎざか,13,cool
半蔵門,はんぞうもん,13,eco
水天宮前,すいてんぐうまえ,13,heat
清澄白河,きよすみしらかわ,13,cool
志茂,しも,13,cool
王子神谷,おうじかみや,13,cool
西ケ原,にしがはら,13,cool
本駒込,ほんこまごめ,13,cool
東大前,とうだいまえ,13,cool
六本木一丁目,ろっぽんぎいっちょうめ,13,eco
麻布十番,あざぶじゅうばん,13,eco
白金高輪,しろかねたかなわ,13,eco
白金台,しろかねだい,13,eco
都庁前,とちょうまえ,13,eco
新宿西口,しんじゅくにしぐち,13,eco
若松河田,わかまつかわだ,13,eco
牛込柳町,うしごめやなぎちょう,13,eco
牛込神楽坂,うしごめかぐらざか,13,eco
春日(東京),かすが,13,eco
蔵前,くらまえ,13,eco
勝どき,かちどき,13,cool
築地市場,つきじしじょう,13,cool
汐留,しおどめ,13,cool
大門(東京),だいもん,13,cool
赤羽橋,あかばねばし,13,cool
国立競技場,こくりつきょうぎじょう,13,heat
西新宿五丁目,にししんじゅくごちょうめ,13,heat
落合南長崎,おちあいみなみながさき,13,heat
新江古田,しんえごた,13,heat
練馬春日町,ねりまかすがちょう,13,heat
光が丘,ひかりがおか,13,heat
西馬込,にしまごめ,13,eco
馬込,まごめ,13,eco
高輪台,たかなわだい,13,eco
三田(東京),みた,13,cool
本所吾妻橋,ほんじょあづまばし,13,heat
芝公園,しばこうえん,13,eco
御成門,おなりもん,13,eco
内幸町,うちさいわいちょう,13,eco
白山(東京),はくさん,13,eco
千石,せんごく,13,eco
西巣鴨,にしすがも,13,heat
新板橋,しんいたばし,13,heat
板橋区役所前,いたばしくやくしょまえ,13,heat
板橋本町,いたばしほんちょう,13,heat
本蓮沼,もとはすぬま,13,heat
志村坂上,しむらさかうえ,13,heat
志村三丁目,しむらさんちょうめ,13,heat
蓮根,はすね,13,cool
西台,にしだい,13,cool
高島平,たかしまだいら,13,cool
新高島平,しんたかしまだいら,13,cool
西高島平,にしたかしまだいら,13,cool
三ノ輪橋,みのわばし,13,eco
荒川一中前,あらかわいっちゅうまえ,13,eco
荒川区役所前,あらかわくやくしょまえ,13,eco
荒川二丁目,あらかわにちょうめ,13,eco
荒川七丁目,あらかわななちょうめ,13,eco
町屋二丁目,まちやにちょうめ,13,eco
東尾久三丁目,ひがしおくさんちょうめ,13,eco
熊野前,くまのまえ,13,cool
宮ノ前,みやのまえ,13,cool
小台,おだい,13,cool
荒川遊園地前,あらかわゆうえんちまえ,13,cool
荒川車庫前,あらかわしゃこまえ,13,cool
梶原,かじわら,13,cool
栄町(東京),さかえちょう,13,cool
飛鳥山,あすかやま,13,cool
滝野川一丁目,たきのがわいっちょうめ,13,cool
西ヶ原四丁目,にしがはらよんちょうめ,13,cool
新庚申塚,しんこうしんづか,13,heat
庚申塚,こうしんづか,13,heat
巣鴨新田,すがもしんでん,13,heat
向原(東京),むこうはら,13,heat
都電雑司ヶ谷,とでんぞうしがや,13,heat
学習院下,がくしゅういんした,13,heat
面影橋,おもかげばし,13,heat
早稲田(東京都交通局),わせだ,13,heat
竹芝,たけしば,13,eco
日の出,ひので,13,eco
芝浦ふ頭,しばうらふとう,13,eco
お台場海浜公園,おだいばかいひんこうえん,13,eco
台場,だいば,13,eco
東京国際クルーズターミナル,とうきょうこくさいくるーずたーみなる,13,eco
テレコムセンター,てれこむせんたー,13,cool
青海(東京),あおみ,13,cool
東京ビッグサイト,とうきょうびっぐさいと,13,cool
有明(東京),ありあけ,13,cool
有明テニスの森,ありあけてにすのもり,13,heat
市場前,しじょうまえ,13,heat
新豊洲,しんとよす,13,heat
松が谷,まつがや,13,eco
大塚・帝京大学,おおつか・ていきょうだいがく,13,eco
中央大学・明星大学,ちゅうおうだいがく・めいせいだいがく,13,eco
程久保,ほどくぼ,13,eco
万願寺,まんがんじ,13,eco
甲州街道,こうしゅうかいどう,13,eco
柴崎体育館,しばさきたいいくかん,13,eco
立川南,たちかわみなみ,13,cool
立川北,たちかわきた,13,cool
高松(東京),たかまつ,13,cool
立飛,たちひ,13,cool
泉体育館,いずみたいいくかん,13,heat
砂川七番,すながわななばん,13,heat
桜街道,さくらかいどう,13,heat
上北台,かみきただい,13,heat
天王洲アイル,てんのうずあいる,13,eco
大井競馬場前,おおいけいばじょうまえ,13,eco
流通センター,りゅうつうせんたー,13,eco
昭和島,しょうわじま,13,eco
整備場,せいびじょう,13,heat
新整備場,しんせいびじょう,13,cool
東雲(東京),しののめ,13,cool
国際展示場,こくさいてんじじょう,13,heat
東京テレポート,とうきょうてれぽーと,13,heat
品川シーサイド,しながわしーさいど,13,heat
赤土小学校前,あかどしょうがっこうまえ,13,heat
足立小台,あだちおだい,13,cool
扇大橋,おおぎおおはし,13,cool
高野(東京),こうや,13,cool
江北,こうほく,13,eco
西新井大師西,にしあらいだいしにし,13,eco
谷在家,やざいけ,13,eco
舎人公園,とねりこうえん,13,eco
舎人,とねり,13,eco
見沼代親水公園,みぬまだいしんすいこうえん,13,eco
国道,こくどう,14,cool
鶴見小野,つるみおの,14,cool
弁天橋,べんてんばし,14,cool
浅野,あさの,14,cool
新芝浦,しんしばうら,14,cool
海芝浦,うみしばうら,14,cool
安善,あんぜん,14,eco
大川,おおかわ,14,eco
武蔵白石,むさししらいし,14,eco
昭和,しょうわ,14,heat
扇町(神奈川),おうぎまち,14,heat
桜木町,さくらぎちょう,14,cool
関内,かんない,14,cool
石川町,いしかわちょう,14,cool
山手,やまて,14,cool
根岸(神奈川),ねぎし,14,cool
磯子,いそご,14,eco
新杉田,しんすぎた,14,eco
洋光台,ようこうだい,14,eco
港南台,こうなんだい,14,eco
本郷台,ほんごうだい,14,heat
北茅ケ崎,きたちがさき,14,cool
香川,かがわ,14,cool
寒川,さむかわ,14,cool
宮山,みややま,14,cool
倉見,くらみ,14,cool
門沢橋,かどさわばし,14,cool
社家,しゃけ,14,cool
入谷(神奈川),いりや,14,heat
相武台下,そうぶだいした,14,heat
下溝,しもみぞ,14,heat
原当麻,はらたいま,14,heat
番田(神奈川),ばんだ,14,heat
上溝,かみみぞ,14,eco
南橋本,みなみはしもと,14,eco
下曽我,しもそが,14,cool
上大井,かみおおい,14,cool
相模金子,さがみかねこ,14,cool
松田,まつだ,14,heat
東山北,ひがしやまきた,14,heat
山北,やまきた,14,eco
谷峨,やが,14,eco
駿河小山,するがおやま,22,cool
足柄(静岡),あしがら,22,cool
御殿場,ごてんば,22,cool
南御殿場,みなみごてんば,22,cool
富士岡,ふじおか,22,cool
岩波,いわなみ,22,cool
裾野,すその,22,heat
長泉なめり,ながいずみなめり,22,heat
下土狩,しもとがり,22,heat
大岡,おおおか,22,eco
沼津,ぬまづ,22,cool
東林間,ひがしりんかん,14,heat
南林間,みなみりんかん,14,heat
鶴間,つるま,14,heat
大和(神奈川),やまと,14,eco
桜ヶ丘,さくらがおか,14,eco
高座渋谷,こうざしぶや,14,eco
長後,ちょうご,14,eco
湘南台,しょうなんだい,14,cool
六会日大前,むつあいにちだいまえ,14,cool
善行,ぜんぎょう,14,cool
藤沢本町,ふじさわほんまち,14,cool
本鵠沼,ほんくげぬま,14,cool
鵠沼海岸,くげぬまかいがん,14,cool
片瀬江ノ島,かたせえのしま,14,cool
恩田,おんだ,14,cool
こどもの国(神奈川),こどものくに,14,cool
港町,みなとちょう,14,cool
鈴木町,すずきちょう,14,heat
川崎大師,かわさきだいし,14,heat
東門前,ひがしもんぜん,14,eco
大師橋,たいしばし,14,eco
小島新田,こじましんでん,14,eco
六浦,むつうら,14,eco
神武寺,じんむじ,14,cool
逗子・葉山,ずし・はやま,14,cool
新大津,しんおおつ,14,eco
北久里浜,きたくりはま,14,eco
ＹＲＰ野比,わいあーるぴーのび,14,cool
京急長沢,けいきゅうながさわ,14,cool
津久井浜,つくいはま,14,cool
三浦海岸,みうらかいがん,14,heat
三崎口,みさきぐち,14,heat
平沼橋,ひらぬまばし,14,eco
西横浜,にしよこはま,14,eco
天王町,てんのうちょう,14,eco
星川(神奈川),ほしかわ,14,eco
和田町,わだまち,14,eco
上星川,かみほしかわ,14,eco
西谷,にしや,14,eco
鶴ヶ峰,つるがみね,14,eco
二俣川,ふたまたがわ,14,eco
希望ヶ丘,きぼうがおか,14,cool
三ツ境,みつきょう,14,cool
瀬谷,せや,14,cool
相模大塚,さがみおおつか,14,cool
さがみ野,さがみの,14,heat
かしわ台,かしわだい,14,heat
南万騎が原,みなみまきがはら,14,eco
緑園都市,りょくえんとし,14,eco
弥生台,やよいだい,14,eco
いずみ野,いずみの,14,cool
いずみ中央,いずみちゅうおう,14,cool
ゆめが丘,ゆめがおか,14,cool
羽沢横浜国大,はざわよこはまこくだい,14,eco
新高島,しんたかしま,14,eco
みなとみらい,みなとみらい,14,cool
馬車道,ばしゃみち,14,cool
日本大通り,にほんおおどおり,14,heat
元町・中華街,もとまち・ちゅうかがい,14,heat
緑町,みどりちょう,14,eco
井細田,いさいだ,14,eco
五百羅漢,ごひゃくらかん,14,eco
穴部,あなべ,14,eco
飯田岡,いいだおか,14,eco
相模沼田,さがみぬまた,14,cool
岩原,いわはら,14,cool
塚原,つかはら,14,cool
和田河原,わだがはら,14,cool
富士フイルム前,ふじふいるむまえ,14,cool
大雄山,だいゆうざん,14,cool
中川(神奈川),なかがわ,14,eco
センター北,せんたーきた,14,eco
センター南,せんたーみなみ,14,eco
仲町台,なかまちだい,14,eco
新羽,にっぱ,14,eco
北新横浜,きたしんよこはま,14,eco
岸根公園,きしねこうえん,14,eco
片倉町,かたくらちょう,14,eco
三ツ沢上町,みつざわかみちょう,14,eco
三ツ沢下町,みつざわしもちょう,14,eco
高島町,たかしまちょう,14,eco
伊勢佐木長者町,いせざきちょうじゃまち,14,heat
阪東橋,ばんどうばし,14,heat
吉野町,よしのちょう,14,heat
蒔田,まいた,14,heat
弘明寺(横浜市交通局),ぐみょうじ,14,heat
港南中央,こうなんちゅうおう,14,cool
上永谷,かみながや,14,cool
下永谷,しもながや,14,cool
舞岡,まいおか,14,cool
踊場,おどりば,14,cool
中田(神奈川),なかだ,14,cool
立場,たてば,14,cool
下飯田,しもいいだ,14,cool
南部市場,なんぶしじょう,14,heat
鳥浜,とりはま,14,heat
並木北,なみききた,14,heat
並木中央,なみきちゅうおう,14,heat
幸浦,さちうら,14,heat
産業振興センター,さんぎょうしんこうせんたー,14,heat
福浦,ふくうら,14,eco
市大医学部,しだいいがくぶ,14,eco
八景島,はっけいじま,14,eco
海の公園柴口,うみのこうえんしばぐち,14,eco
海の公園南口,うみのこうえんみなみぐち,14,cool
野島公園,のじまこうえん,14,cool
石上,いしがみ,14,heat
柳小路,やなぎこうじ,14,heat
鵠沼,くげぬま,14,heat
湘南海岸公園,しょうなんかいがんこうえん,14,heat
江ノ島,えのしま,14,heat
湘南江の島,しょうなんえのしま,14,eco
腰越,こしごえ,14,heat
鎌倉高校前,かまくらこうこうまえ,14,eco
七里ヶ浜,しちりがはま,14,eco
稲村ヶ崎,いなむらがさき,14,eco
極楽寺,ごくらくじ,14,cool
長谷(神奈川),はせ,14,cool
由比ヶ浜,ゆいがはま,14,cool
和田塚,わだづか,14,cool
